"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2001,8,6,1,6,NA,NA,6,NA,1,0,0,1,0,1,1,0,0,1,0,6,6,NA,NA,6,NA,3
"2",2001,10,8,2,8,NA,NA,7,9,2,0,0,1,1,3,3,0,0,2,1,7.33333333333333,7.33333333333333,NA,NA,6.5,9,5
"3",2001,11,7.6,2,7.6,NA,NA,NA,7.6,2,0,0,0,2,5,5,0,0,2,3,7.44,7.44,NA,NA,6.5,8.06666666666667,6
"4",2001,12,7,2,7,NA,NA,8,6,2,0,0,1,1,7,7,0,0,3,4,7.31428571428571,7.31428571428571,NA,NA,7,7.55,7
"5",2002,1,6,1,NA,6,NA,NA,6,0,1,0,0,1,8,7,1,0,3,5,7.15,7.31428571428571,6,NA,7,7.24,8
"6",2002,2,4,1,NA,4,NA,NA,4,0,1,0,0,1,9,7,2,0,3,6,6.8,7.31428571428571,5,NA,7,6.7,9
"7",2002,3,8,2,8,NA,NA,NA,8,2,0,0,0,2,11,9,2,0,3,8,7.01818181818182,7.46666666666667,5,NA,7,7.025,10
"8",2002,4,6,1,6,NA,NA,NA,6,1,0,0,0,1,12,10,2,0,3,9,6.93333333333333,7.32,5,NA,7,6.91111111111111,11
"9",2002,7,8,1,8,NA,NA,NA,8,1,0,0,0,1,13,11,2,0,3,10,7.01538461538462,7.38181818181818,5,NA,7,7.02,14
"10",2002,8,3,2,NA,3,NA,NA,3,0,2,0,0,2,15,11,4,0,3,12,6.48,7.38181818181818,4,NA,7,6.35,15
"11",2002,9,6.6,5,7.5,3,NA,10,5.75,4,1,0,1,4,20,15,5,0,4,16,6.51,7.41333333333333,3.8,NA,7.75,6.2,16
"12",2002,10,6,1,6,NA,NA,NA,6,1,0,0,0,1,21,16,5,0,4,17,6.48571428571428,7.325,3.8,NA,7.75,6.18823529411765,17
"13",2002,12,7.25,4,10,4.5,NA,6,8.5,2,2,0,2,2,25,18,7,0,6,19,6.608,7.62222222222222,4,NA,7.16666666666667,6.43157894736842,19
"14",2003,1,8.1,5,8.1,NA,NA,7.75,8.33333333333333,5,0,0,2,3,30,23,7,0,8,22,6.85666666666667,7.72608695652174,4,NA,7.3125,6.69090909090909,20
"15",2003,2,3.5,2,5,2,NA,NA,3.5,1,1,0,0,2,32,24,8,0,8,24,6.646875,7.6125,3.75,NA,7.3125,6.425,21
"16",2003,3,6.66666666666667,3,7,6,NA,7,6,2,1,0,2,1,35,26,9,0,10,25,6.64857142857143,7.56538461538462,4,NA,7.25,6.408,22
"17",2003,4,6.8,5,7.5,4,4,NA,6.8,4,1,1,0,5,40,30,10,1,10,30,6.6675,7.55666666666667,4,4,7.25,6.47333333333333,23
"18",2003,5,5.33333333333333,3,6,4,NA,6,5,2,1,0,1,2,43,32,11,1,11,32,6.57441860465116,7.459375,4,4,7.13636363636364,6.38125,24
"19",2003,6,6.5,2,6,7,NA,7,6,1,1,0,1,1,45,33,12,1,12,33,6.57111111111111,7.41515151515152,4.25,4,7.125,6.36969696969697,25
"20",2003,7,4.63333333333333,12,6.5,4.26,5.5,3.5,5.2,2,10,2,4,8,57,35,22,3,16,41,6.16315789473684,7.36285714285714,4.25454545454545,5,6.21875,6.14146341463415,26
"21",2003,8,6.8,5,6.75,7,7,5,7.25,4,1,1,1,4,62,39,23,4,17,45,6.21451612903226,7.3,4.37391304347826,5.5,6.14705882352941,6.24,27
"22",2003,9,7.6,5,7.6,NA,NA,7,8,5,0,0,2,3,67,44,23,4,19,48,6.31791044776119,7.33409090909091,4.37391304347826,5.5,6.23684210526316,6.35,28
"23",2003,10,7.66666666666667,6,7.8,7,NA,7.33333333333333,8,5,1,0,3,3,73,49,24,4,22,51,6.42876712328767,7.38163265306122,4.48333333333333,5.5,6.38636363636364,6.44705882352941,29
"24",2003,12,5.5,3,5.5,NA,NA,5.25,6,3,0,0,2,1,76,52,24,4,24,52,6.39210526315789,7.27307692307692,4.48333333333333,5.5,6.29166666666667,6.43846153846154,31
"25",2004,1,7.5,2,7.5,NA,NA,NA,7.5,2,0,0,0,2,78,54,24,4,24,54,6.42051282051282,7.28148148148148,4.48333333333333,5.5,6.29166666666667,6.47777777777778,32
"26",2004,2,7.5,6,7.5,NA,NA,7.5,7.5,6,0,0,2,4,84,60,24,4,26,58,6.49761904761905,7.30333333333333,4.48333333333333,5.5,6.38461538461539,6.54827586206896,33
"27",2004,3,5.66666666666667,6,5.4,7,7,5,6,5,1,1,2,4,90,65,25,5,28,62,6.44222222222222,7.15692307692308,4.584,5.8,6.28571428571429,6.51290322580645,34
"28",2004,4,6.25,8,7.2,4.66666666666667,NA,6,6.4,5,3,0,3,5,98,70,28,5,31,67,6.4265306122449,7.16,4.59285714285714,5.8,6.25806451612903,6.5044776119403,35
"29",2004,5,6.5,4,10,5.33333333333333,8,5.33333333333333,10,1,3,1,3,1,102,71,31,6,34,68,6.42941176470588,7.2,4.66451612903226,6.16666666666667,6.17647058823529,6.55588235294118,36
"30",2004,6,6.33333333333333,6,7.75,3.5,NA,5.5,6.75,4,2,0,2,4,108,75,33,6,36,72,6.42407407407407,7.22933333333333,4.59393939393939,6.16666666666667,6.13888888888889,6.56666666666667,37
"31",2004,7,7.5,2,7,8,NA,NA,7.5,1,1,0,0,2,110,76,34,6,36,74,6.44363636363636,7.22631578947369,4.69411764705882,6.16666666666667,6.13888888888889,6.59189189189189,38
"32",2004,8,6.5,7,6.5,NA,NA,6.5,6.5,7,0,0,3,4,117,83,34,6,39,78,6.44700854700855,7.16506024096386,4.69411764705882,6.16666666666667,6.16666666666667,6.58717948717949,39
"33",2004,9,6.16666666666667,9,5.875,8.5,NA,4,7.9,8,1,0,4,5,126,91,35,6,43,83,6.42698412698413,7.05164835164835,4.80285714285714,6.16666666666667,5.96511627906977,6.66626506024096,40
"34",2004,10,5.83333333333333,9,5.5,6.1,7.25,5.5,6.1,4,5,2,4,5,135,95,40,8,47,88,6.38740740740741,6.98631578947368,4.965,6.4375,5.92553191489362,6.63409090909091,41
"35",2004,11,5.77777777777778,9,6.57142857142857,3,3,4.33333333333333,6.5,7,2,2,3,6,144,102,42,10,50,94,6.34930555555556,6.9578431372549,4.87142857142857,5.75,5.83,6.62553191489362,42
"36",2004,12,5.875,4,6.83333333333333,3,NA,3,6.83333333333333,3,1,0,1,3,148,105,43,10,51,97,6.33648648648649,6.95428571428571,4.82790697674419,5.75,5.77450980392157,6.6319587628866,43
"37",2005,1,6.07692307692308,13,7.44444444444444,3,6,6.16666666666667,6,9,4,1,6,7,161,114,47,11,57,104,6.31552795031056,6.99298245614035,4.67234042553191,5.77272727272727,5.81578947368421,6.58942307692308,44
"38",2005,2,6.8,10,7.28571428571429,5.66666666666667,NA,6.08333333333333,7.875,7,3,0,6,4,171,121,50,11,63,108,6.34385964912281,7.0099173553719,4.732,5.77272727272727,5.84126984126984,6.63703703703704,45
"39",2005,3,6.53333333333333,9,6,6.8,6,6,6.6,3,6,1,1,8,180,124,56,12,64,116,6.35333333333333,6.98548387096774,4.95357142857143,5.79166666666667,5.84375,6.63448275862069,46
"40",2005,4,6.73333333333333,6,7.25,5.7,NA,5.7,7.25,4,2,0,2,4,186,128,58,12,66,120,6.36559139784946,6.99375,4.97931034482759,5.79166666666667,5.83939393939394,6.655,47
"41",2005,5,5,8,5.14285714285714,4,NA,3.66666666666667,5.8,7,1,0,3,5,194,135,59,12,69,125,6.30927835051546,6.89777777777778,4.96271186440678,5.79166666666667,5.74492753623188,6.6208,48
"42",2005,6,6.625,8,7,6,NA,6.4,7,5,3,0,5,3,202,140,62,12,74,128,6.32178217821782,6.90142857142857,5.01290322580645,5.79166666666667,5.78918918918919,6.6296875,49
"43",2005,7,7.5625,8,7.7,7.33333333333333,8,7.41666666666667,8,5,3,2,6,2,210,145,65,14,80,130,6.36904761904762,6.92896551724138,5.12,6.10714285714286,5.91125,6.65076923076923,50
"44",2005,8,5.49,10,5.49,NA,NA,4.6,6.38,10,0,0,5,5,220,155,65,14,85,135,6.32909090909091,6.83612903225807,5.12,6.10714285714286,5.83411764705882,6.64074074074074,51
"45",2005,9,5.8,10,6,5.33333333333333,NA,4.75,6.5,7,3,0,4,6,230,162,68,14,89,141,6.30608695652174,6.8,5.12941176470588,6.10714285714286,5.78539325842697,6.63475177304964,52
"46",2005,10,5.875,8,8,4.6,4.5,6.2,5.33333333333333,3,5,2,5,3,238,165,73,16,94,144,6.29159663865546,6.82181818181818,5.09315068493151,5.90625,5.80744680851064,6.60763888888889,53
"47",2005,11,5.91666666666667,12,6.3,4,NA,5.28571428571429,6.8,10,2,0,7,5,250,175,75,16,101,149,6.2736,6.792,5.064,5.90625,5.77128712871287,6.61409395973154,54
"48",2005,12,6.29166666666667,12,6.85,3.5,NA,5.4,6.92857142857143,10,2,0,5,7,262,185,77,16,106,156,6.27442748091603,6.79513513513514,5.02337662337662,5.90625,5.75377358490566,6.62820512820513,55
"49",2006,1,6.75,16,6.90909090909091,6.4,7.5,7.16666666666667,6.5,11,5,2,6,10,278,196,82,18,112,166,6.30179856115108,6.8015306122449,5.10731707317073,6.08333333333333,5.82946428571429,6.62048192771084,56
"50",2006,2,6.43333333333333,12,7.36666666666667,5.5,3.66666666666667,5.04,7.42857142857143,6,6,3,5,7,290,202,88,21,117,173,6.30724137931035,6.81831683168317,5.13409090909091,5.73809523809524,5.7957264957265,6.65317919075145,57
"51",2006,3,6,8,6.66666666666667,4,NA,6,6,6,2,0,4,4,298,208,90,21,121,177,6.2989932885906,6.81394230769231,5.10888888888889,5.73809523809524,5.80247933884297,6.63841807909604,58
"52",2006,4,5.5,2,5.5,NA,NA,4,7,2,0,0,1,1,300,210,90,21,122,178,6.29366666666667,6.80142857142857,5.10888888888889,5.73809523809524,5.78770491803279,6.64044943820225,59
"53",2006,5,6.91666666666667,6,6.91666666666667,NA,NA,6.875,7,6,0,0,4,2,306,216,90,21,126,180,6.30588235294118,6.80462962962963,5.10888888888889,5.73809523809524,5.82222222222222,6.64444444444444,60
"54",2006,6,6.5,4,6.33333333333333,7,7,6.33333333333333,7,3,1,1,3,1,310,219,91,22,129,181,6.30838709677419,6.79817351598174,5.12967032967033,5.79545454545455,5.83410852713178,6.64640883977901,61
"55",2006,7,5.75,6,6.2,3.5,NA,3.75,6.75,5,1,0,2,4,316,224,92,22,131,185,6.29778481012658,6.78482142857143,5.11195652173913,5.79545454545455,5.80229007633588,6.64864864864865,62
"56",2006,8,6,10,6,NA,NA,5.75,6.16666666666667,10,0,0,4,6,326,234,92,22,135,191,6.28865030674846,6.75128205128205,5.11195652173913,5.79545454545455,5.80074074074074,6.63350785340314,63
"57",2006,9,5.375,8,5.5,5.3,NA,6.16666666666667,4.9,3,5,0,3,5,334,237,97,22,138,196,6.26676646706587,6.73544303797468,5.12164948453608,5.79545454545455,5.80869565217391,6.58928571428571,64
"58",2006,10,6.33333333333333,9,6.57142857142857,5.5,6,6,6.375,7,2,1,1,8,343,244,99,23,139,204,6.26851311953353,6.73073770491803,5.12929292929293,5.80434782608696,5.81007194244604,6.58088235294118,65
"59",2006,11,5.7,10,5.55555555555556,7,7,6.75,5,9,1,1,4,6,353,253,100,24,143,210,6.25240793201133,6.68893280632411,5.148,5.85416666666667,5.83636363636364,6.53571428571429,66
"60",2006,12,6.07692307692308,13,6.16666666666667,6,NA,6.25,6,6,7,0,4,9,366,259,107,24,147,219,6.24617486338798,6.67683397683398,5.20373831775701,5.85416666666667,5.84761904761905,6.51369863013699,67
"61",2007,1,6.5,12,6.9375,5.625,5.5,6.1,6.78571428571429,8,4,1,5,7,378,267,111,25,152,226,6.2542328042328,6.68464419475656,5.21891891891892,5.84,5.85592105263158,6.52212389380531,68
"62",2007,2,6.42857142857143,14,7.2,4.5,NA,4.4,7.55555555555556,10,4,0,5,9,392,277,115,25,157,235,6.26045918367347,6.70324909747292,5.19391304347826,5.84,5.80955414012739,6.56170212765957,69
"63",2007,3,6.09090909090909,11,6.2,5,NA,7.33333333333333,5.625,10,1,0,3,8,403,287,116,25,160,243,6.25583126550868,6.68571428571429,5.19224137931034,5.84,5.838125,6.53086419753086,70
"64",2007,4,7,8,7.4,6.33333333333333,6,6.5,7.16666666666667,5,3,1,2,6,411,292,119,26,162,249,6.27031630170316,6.69794520547945,5.22100840336134,5.84615384615385,5.8462962962963,6.54618473895582,71
"65",2007,5,5.27777777777778,9,6.1,4.25,NA,6.5,5.125,5,4,0,1,8,420,297,123,26,163,257,6.24904761904762,6.68787878787879,5.18943089430894,5.84615384615385,5.85030674846626,6.50194552529183,72
"66",2007,6,6.33333333333333,9,6.57142857142857,5.5,NA,6,6.6,7,2,0,4,5,429,304,125,26,167,262,6.25081585081585,6.68519736842105,5.1944,5.84615384615385,5.85389221556886,6.50381679389313,73
"67",2007,7,7.2,10,7.57142857142857,6.33333333333333,8,7.25,7.16666666666667,7,3,1,4,6,439,311,128,27,171,268,6.27243735763098,6.70514469453376,5.22109375,5.92592592592593,5.88654970760234,6.51865671641791,74
"68",2007,8,6.95454545454545,11,7.1875,6.33333333333333,NA,7.83333333333333,6.625,8,3,0,3,8,450,319,131,27,174,276,6.28911111111111,6.71724137931035,5.24656488549618,5.92592592592593,5.92011494252874,6.52173913043478,75
"69",2007,9,6.58333333333333,6,6.7,6,NA,6.66666666666667,6.5,5,1,0,3,3,456,324,132,27,177,279,6.29298245614035,6.71697530864198,5.25227272727273,5.92592592592593,5.93276836158192,6.52150537634409,76
"70",2007,10,5.85714285714286,7,6.2,5,NA,6,5.66666666666667,5,2,0,4,3,463,329,134,27,181,282,6.28639308855291,6.70911854103344,5.24850746268657,5.92592592592593,5.93425414364641,6.51241134751773,77
"71",2007,11,6.45454545454545,11,6.44444444444444,6.5,NA,7,6.25,9,2,0,3,8,474,338,136,27,184,290,6.29029535864979,6.70207100591716,5.26691176470588,5.92592592592593,5.95163043478261,6.5051724137931,78
"72",2007,12,6.05555555555556,18,6.23076923076923,5.6,NA,5.125,6.8,13,5,0,8,10,492,351,141,27,192,300,6.28170731707317,6.68461538461538,5.27872340425532,5.92592592592593,5.9171875,6.515,79
"73",2008,1,6.40909090909091,11,6.83333333333333,4.5,2,7.5,6.16666666666667,9,2,1,2,9,503,360,143,28,194,309,6.2844930417495,6.68833333333333,5.26783216783217,5.78571428571429,5.93350515463918,6.50485436893204,80
"74",2008,2,6.89473684210526,19,7.28571428571429,5.8,7,6.07142857142857,7.375,14,5,1,7,12,522,374,148,29,201,321,6.30670498084291,6.71069518716578,5.28581081081081,5.82758620689655,5.93830845771144,6.53738317757009,81
"75",2008,3,6.23333333333333,15,6.59090909090909,5.25,NA,6.4,6.15,11,4,0,5,10,537,385,152,29,206,331,6.30465549348231,6.70727272727273,5.28486842105263,5.82758620689655,5.9495145631068,6.52567975830816,82
"76",2008,4,6.5625,8,7.33333333333333,4.25,NA,6.625,6.5,6,2,0,4,4,545,391,154,29,210,335,6.30844036697248,6.71687979539642,5.27142857142857,5.82758620689655,5.96238095238095,6.52537313432836,83
"77",2008,5,6.88888888888889,9,7,6,6,6.75,7,8,1,1,4,5,554,399,155,30,214,340,6.31787003610108,6.72255639097744,5.27612903225806,5.83333333333333,5.97710280373832,6.53235294117647,84
"78",2008,6,7.07142857142857,14,7.5,6,5,7.33333333333333,7,10,4,1,3,11,568,409,159,31,217,351,6.33644366197183,6.74156479217604,5.29433962264151,5.80645161290323,5.99585253456221,6.54700854700855,85
"79",2008,7,6.55,10,7.66666666666667,4.875,4.5,4,7.1875,6,4,2,2,8,578,415,163,33,219,359,6.3401384083045,6.75493975903615,5.2840490797546,5.72727272727273,5.97762557077626,6.56128133704735,86
"80",2008,8,5.5,7,5,6.75,7.5,5.83333333333333,5.25,5,2,1,3,4,585,420,165,34,222,363,6.33008547008547,6.73404761904762,5.30181818181818,5.77941176470588,5.97567567567568,6.54683195592287,87
"81",2008,9,5.61764705882353,17,6.22222222222222,4.9375,5.08333333333333,5.18181818181818,6.41666666666667,9,8,6,11,6,602,429,173,40,233,369,6.30996677740864,6.72331002331002,5.28497109826589,5.675,5.9381974248927,6.54471544715447,88
"82",2008,10,4.14285714285714,7,7,3.66666666666667,4,4.14285714285714,NA,1,6,4,7,0,609,430,179,44,240,369,6.28505747126437,6.72395348837209,5.23072625698324,5.52272727272727,5.88583333333333,6.54471544715447,89
"83",2008,11,6.14285714285714,7,7.33333333333333,5.25,3.5,3.5,7.2,3,4,2,2,5,616,433,183,46,242,374,6.28344155844156,6.72817551963049,5.23114754098361,5.43478260869565,5.86611570247934,6.55347593582888,90
"84",2008,12,5.85714285714286,7,6.25,5.33333333333333,4,7,5.4,4,3,1,2,5,623,437,186,47,244,379,6.27865168539326,6.72379862700229,5.23279569892473,5.40425531914894,5.87540983606557,6.53825857519789,91
"85",2009,1,6.23076923076923,13,7,4.5,5,5.83333333333333,6.57142857142857,9,4,2,6,7,636,446,190,49,250,386,6.27767295597484,6.72937219730942,5.21736842105263,5.38775510204082,5.8744,6.53886010362694,92
"86",2009,2,6.41666666666667,18,6.70833333333333,5.83333333333333,8,6.1,6.53846153846154,12,6,1,5,13,654,458,196,50,255,399,6.28149847094801,6.72882096069869,5.23622448979592,5.44,5.87882352941177,6.53884711779449,93
"87",2009,3,7.2,10,7.8,6.6,7,7.33333333333333,7.14285714285714,5,5,3,3,7,664,463,201,53,258,406,6.2953313253012,6.74038876889849,5.27014925373134,5.52830188679245,5.89573643410853,6.54926108374384,94
"88",2009,4,5.75,10,6.33333333333333,4.875,4,4.875,6.33333333333333,6,4,1,4,6,674,469,205,54,262,412,6.28724035608308,6.73518123667377,5.26243902439024,5.5,5.88015267175573,6.54611650485437,95
"89",2009,5,6.20588235294118,17,7.25,4.71428571428571,4.66666666666667,6.5,5.94444444444444,10,7,3,8,9,691,479,212,57,270,421,6.28523878437048,6.74592901878914,5.24433962264151,5.45614035087719,5.89851851851852,6.5332541567696,96
"90",2009,6,6.795,10,7.56428571428571,5,4.5,6.125,6.9625,7,3,2,2,8,701,486,215,59,272,429,6.29251069900142,6.75771604938272,5.24093023255814,5.42372881355932,5.90018382352941,6.54125874125874,97
"91",2009,7,5.5,10,6.33333333333333,4.25,5,4.75,6,6,4,1,4,6,711,492,219,60,276,435,6.28136427566807,6.7525406504065,5.22283105022831,5.41666666666667,5.88351449275362,6.53379310344828,98
