"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2017,10,10,3,10,10,NA,10,10,1,2,0,1,2,3,1,2,0,1,2,10,10,10,NA,10,10,-11
"2",2017,11,9,3,10,8.5,NA,9.5,8,1,2,0,2,1,6,2,4,0,3,3,9.5,10,9.25,NA,9.66666666666667,9.33333333333333,-10
"3",2018,9,8.61063063063063,111,8.870625,6.94666666666667,8.25,8.94871794871795,8.4275,96,15,2,39,72,117,98,19,2,42,75,8.65623931623932,8.89367346938776,7.43157894736842,8.25,9,8.46373333333333,0
"4",2018,10,7.96046511627907,43,8.27142857142857,7.38,8,7.88181818181818,7.9875,28,15,2,11,32,160,126,34,4,53,107,8.46925,8.75539682539683,7.40882352941176,8.125,8.76792452830189,8.32130841121495,1
"5",2018,11,8.23139534883721,43,8.66730769230769,7.56470588235294,7.5,8.50714285714286,8.09827586206896,26,17,5,14,29,203,152,51,9,67,136,8.41886699507389,8.74032894736842,7.46078431372549,7.77777777777778,8.71343283582089,8.27375,2
"6",2018,12,7.34104166666667,48,8.76315789473684,6.40931034482759,7.19,6.33333333333333,7.57358974358974,19,29,3,9,39,251,171,80,12,76,175,8.21274900398406,8.74286549707602,7.079625,7.63083333333333,8.43157894736842,8.11771428571429,3
"7",2019,1,8.06,35,8.605,7.33333333333333,8,8.72727272727273,7.75416666666667,20,15,3,11,24,286,191,95,15,87,199,8.19405594405594,8.72842931937173,7.11968421052632,7.70466666666667,8.46896551724138,8.07386934673367,4
"8",2019,2,8.109375,48,8.8046875,6.71875,8.25,8.30555555555556,7.99166666666667,32,16,4,18,30,334,223,111,19,105,229,8.18188622754491,8.73937219730942,7.06189189189189,7.81947368421053,8.44095238095238,8.06310043668122,5
"9",2019,3,7.45,26,8.26666666666667,6.75,8.25,7.16666666666667,7.6,12,14,2,9,17,360,235,125,21,114,246,8.12902777777778,8.71523404255319,7.02696,7.86047619047619,8.34035087719298,8.03109756097561,6
"10",2019,4,8.06818181818182,33,8.34090909090909,7.52272727272727,7,7.78125,8.16,22,11,1,8,25,393,257,136,22,122,271,8.12391857506361,8.6831906614786,7.06705882352941,7.82136363636364,8.30368852459016,8.0429889298893,7
"11",2019,5,7.46923076923077,26,8.20625,6.29,6.125,7.125,7.76428571428571,16,10,4,12,14,419,273,146,26,134,285,8.08329355608592,8.6552380952381,7.01383561643836,7.56038461538462,8.19813432835821,8.02929824561403,8
"12",2019,6,7.86692307692308,26,8.87428571428571,6.69166666666667,7.76666666666667,7.5,7.977,14,12,3,6,20,445,287,158,29,140,305,8.07065168539326,8.66592334494774,6.98936708860759,7.58172413793103,8.16821428571429,8.02586885245901,9
"13",2019,7,8.01666666666667,30,8.31666666666667,7.56666666666667,7.93333333333333,8.16,7.988,18,12,3,5,25,475,305,170,32,145,330,8.06724210526316,8.64531147540984,7.03011764705882,7.6146875,8.16793103448276,8.023,10
"14",2019,8,7.88214285714286,28,8.35,7.41428571428571,7.88333333333333,7.9,7.87826086956522,14,14,6,5,23,503,319,184,38,150,353,8.05693836978131,8.63235109717868,7.05934782608696,7.6571052631579,8.159,8.01356940509915,11
"15",2019,9,8.30602567307692,104,8.60945151898734,7.3472,7.125,8.49210526315789,8.19888893939394,79,25,4,38,66,607,398,209,42,188,419,8.09961560131796,8.62780570351759,7.09377990430622,7.60642857142857,8.22632978723404,8.04276054892601,12
"16",2019,10,8.33076923076923,65,8.47317073170732,8.0875,8.12,8.78125,8.18367346938776,41,24,5,16,49,672,439,233,47,204,468,8.12197421130952,8.61336371298406,7.19613733905579,7.66106382978723,8.26985294117647,8.05751425213675,13
"17",2019,11,7.56332,25,8.19905555555555,5.92857142857143,7,5.8,8.00415,18,7,3,5,20,697,457,240,50,209,488,8.10193639885222,8.5970452297593,7.15916666666667,7.6214,8.21076555023924,8.05532719262295,14
"18",2019,12,7.4,15,8.5,6.4375,6.5,7.21428571428571,7.5625,7,8,1,7,8,712,464,248,51,216,496,8.08714841292135,8.59558118534483,7.13588709677419,7.59941176470588,8.17847222222222,8.04737836693548,15
"19",2020,1,7.35407407407407,27,8.516,6.67058823529412,6.5,6.75714285714286,7.563,10,17,3,7,20,739,474,265,54,223,516,8.0603649120433,8.59390225738397,7.10603773584906,7.53833333333333,8.13385650224215,8.02860401162791,16
"20",2020,2,7.7449,19,8.6,6.79478888888889,NA,9,7.59724117647059,10,9,0,2,17,758,484,274,54,225,533,8.05245748021109,8.59402824380165,7.09581423357664,7.53833333333333,8.14155555555556,8.01484572232645,17
"21",2020,3,7.88181818181818,11,8.31428571428571,7.125,NA,9,7.77,7,4,0,1,10,769,491,278,54,226,543,8.0500166059818,8.5900400610998,7.09623417266187,7.53833333333333,8.14535398230088,8.01033659300184,18
"22",2020,4,7.83333333333333,9,8.66666666666667,7.41666666666667,7.875,8,7.78571428571429,3,6,4,2,7,778,494,284,58,228,550,8.04750998714653,8.5905054048583,7.10300387323944,7.56155172413793,8.14407894736842,8.00747776363636,19
"23",2020,5,7.73214285714286,14,8.06818181818182,6.5,8,8.5,7.67307692307692,11,3,2,1,13,792,505,287,60,229,563,8.04193531565657,8.57912805940594,7.09670069686411,7.57616666666667,8.14563318777293,7.99975625222025,20
"24",2020,6,7.95,5,8.91666666666667,6.5,NA,8.875,7.33333333333333,3,2,0,2,3,797,508,289,60,231,566,8.04135855708908,8.58112139763779,7.09257128027682,7.57616666666667,8.15194805194805,7.99622397526502,21
"25",2020,7,8.225,10,8.875,7.25,7,NA,8.225,6,4,2,0,10,807,514,293,62,231,576,8.04363416356877,8.58455188715953,7.0947204778157,7.55758064516129,8.15194805194805,8.00019578125,22
"26",2020,8,8.40625,40,8.88636363636364,6.14285714285714,6,8.77272727272727,8.26724137931035,33,7,2,11,29,847,547,300,64,242,605,8.06075887839433,8.60275990859232,7.07251033333333,7.50890625,8.1801652892562,8.01299631404959,23
"27",2020,9,8.73058945121951,164,8.94373524822695,7.42391304347826,7.83333333333333,8.99725933333333,8.62974789915966,141,23,6,45,119,1011,688,323,70,287,724,8.16941586547972,8.67264002906977,7.09753281733746,7.53671428571429,8.30828108013937,8.11436846685083,24
"28",2020,10,8.2533002970297,101,8.62890291139241,6.90454545454545,7.05714285714286,8.14047607142857,8.29657534246575,79,22,7,28,73,1112,767,345,77,315,797,8.17703486510791,8.66813516297262,7.08522637681159,7.49311688311688,8.29336507936508,8.13105742785445,25
"29",2020,11,8.68623853211009,109,8.85268817204301,7.71875,8,8.7030303030303,8.67894736842105,93,16,1,33,76,1221,860,361,78,348,873,8.22249203112203,8.68809263953488,7.11330498614958,7.49961538461539,8.33221264367816,8.178754604811,26
"30",2020,12,8.53632911392405,79,8.73724637681159,7.15,8.66666666666667,8.80913043478261,8.42428571428571,69,10,3,23,56,1300,929,371,81,371,929,8.24156366923077,8.69174345532831,7.11429407008086,7.54283950617284,8.36177897574124,8.1935551883746,27
"31",2021,1,8.27766355140187,107,8.64784090909091,6.56315789473684,6.71428571428571,8.162,8.31292682926829,88,19,7,25,82,1407,1017,390,88,396,1011,8.24430900497512,8.68794461160275,7.08744384615385,7.47693181818182,8.34916666666667,8.20323716122651,28
"32",2021,2,8.48571428571429,98,8.8253164556962,7.07368421052632,6.625,8.6675,8.43910256410256,79,19,4,20,78,1505,1096,409,92,416,1089,8.26002841860465,8.69784641423358,7.08680464547677,7.43989130434783,8.36447115384615,8.22013110192838,29
"33",2021,3,8.44368,125,8.6695145631068,7.38636363636364,6.83333333333333,8.75714285714286,8.38038461538462,103,22,3,21,104,1630,1199,431,95,437,1193,8.27411212883436,8.69541256880734,7.10209535962877,7.42073684210526,8.3833409610984,8.23410123218776,30
"34",2021,4,8.69137931034483,145,8.93026315789474,7.81290322580645,7.425,8.95588235294118,8.61036036036036,114,31,8,34,111,1775,1313,462,103,471,1304,8.30819874366197,8.71580325209444,7.14979025974026,7.42106796116505,8.42467091295117,8.26612942484663,31
"35",2021,5,8.16379310344828,87,8.67460317460317,6.82291666666667,7.83333333333333,7.525,8.3544776119403,63,24,3,20,67,1862,1376,486,106,491,1371,8.30145154135339,8.71391691133721,7.13364835390946,7.4327358490566,8.38802443991854,8.27044695113056,32
"36",2021,6,8.20677966101695,59,8.80526315789474,7.12380952380952,6.48,8.11538461538461,8.23260869565217,38,21,5,13,46,1921,1414,507,111,504,1417,8.2985438677772,8.71637176096181,7.13324082840237,7.38981981981982,8.38099206349206,8.26921860973889,33
"37",2021,7,8.05901639344262,61,8.575,7.07619047619048,7.5,7.77692307692308,8.13541666666667,40,21,2,13,48,1982,1454,528,113,517,1465,8.29117193239153,8.71248257909216,7.13097178030303,7.39176991150442,8.36580270793037,8.26483465529011,34
"38",2021,8,8.34469135802469,81,8.75538461538462,7.60827586206897,7.4,8.4421052631579,8.31483870967742,52,29,4,19,62,2063,1506,557,117,536,1527,8.29327327678139,8.71396392430279,7.1558224416517,7.39205128205128,8.36850746268657,8.2668649443353,35
"39",2021,9,7.9465,60,8.52424242424242,7.24037037037037,8.2,8.375,7.839375,33,27,2,12,48,2123,1539,584,119,548,1575,8.28347280734809,8.70989582196231,7.15973133561644,7.40563025210084,8.3686496350365,8.25383667936508,36
"40",2021,10,8.31884057971014,69,8.77083333333333,7.28571428571429,6.5,7.88461538461539,8.41964285714286,48,21,2,13,56,2192,1587,605,121,561,1631,8.28458611770073,8.71173892249527,7.16410429752066,7.39066115702479,8.35743315508021,8.25952959534028,37
"41",2021,11,8.32835964912281,114,8.77575324675325,7.3972972972973,7.975,7.55333333333333,8.44578787878788,77,37,4,15,99,2306,1664,642,125,576,1730,8.28675011708587,8.71470112379808,7.1775437694704,7.40936,8.33649305555556,8.27018830635838,38
"42",2021,12,8.60347621428572,280,8.8519561971831,7.8135323880597,8.0625,8.83653846153846,8.55032166666667,213,67,8,52,228,2586,1877,709,133,628,1958,8.32104373936582,8.73027668620138,7.23764424541608,7.44864661654135,8.37789808917198,8.30280853421859,39
"43",2022,1,8.63330942583732,418,8.92311246987952,7.51453488372093,7.01538461538462,8.48412698412698,8.65978405633803,332,86,13,63,355,3004,2209,795,146,691,2313,8.36449482356858,8.75925879583522,7.26759719496855,7.41006849315068,8.38758321273517,8.35759725464765,40
"44",2022,2,8.4613829787234,282,8.83039800995025,7.54567901234568,6.54444444444444,8.52045454545454,8.45046218487395,201,81,9,44,238,3286,2410,876,155,735,2551,8.37280963177115,8.76519198340249,7.29331023972603,7.3598064516129,8.39553741496599,8.36626125049001,41
"45",2022,3,8.05177514792899,169,8.64669811320755,7.05079365079365,7,7.79807692307692,8.0979020979021,106,63,6,26,143,3455,2516,939,161,761,2694,8.35710635311144,8.76019979332273,7.27703915867944,7.34639751552795,8.37512483574245,8.35201649962881,42
"46",2022,4,8.19301245989305,187,8.5849868503937,7.36333333333333,7.5,8.16304347826087,8.19721542682927,127,60,2,23,164,3642,2643,999,163,784,2858,8.3486808841296,8.75178055618615,7.28222199199199,7.34828220858896,8.36890306122449,8.34313358292512,43
"47",2022,5,8.15384771604938,162,8.4762333,7.63387096774194,6,7.24318181818182,8.29695235714286,100,62,4,22,140,3804,2743,1061,167,806,2998,8.34038357255521,8.74173508567262,7.30277075400565,7.3159880239521,8.33817617866005,8.34097702134757,44
"48",2022,6,7.93374100719424,139,8.61858974358974,7.05803278688525,6.875,8.246,7.86526315789474,78,61,8,25,114,3943,2821,1122,175,831,3112,8.32604846817145,8.73833014533853,7.28946503565062,7.29582857142857,8.33540312876053,8.32355048521851,45
"49",2022,7,8.24464850340136,147,8.5694096875,7.63333333333333,6.66666666666667,8.32846153846154,8.22663909090909,96,51,3,26,121,4090,2917,1173,178,857,3233,8.32312284596578,8.73277088447034,7.30441583120204,7.28522471910112,8.33519253208868,8.31992342715744,46
"50",2022,8,7.95492105263158,190,8.5865,7.0865,6.34444444444444,7.28548387096774,8.08544025157233,110,80,9,31,159,4280,3027,1253,187,888,3392,8.30677743925234,8.72745545754873,7.29050260973663,7.23994652406417,8.2985472972973,8.30893202830189,47
"51",2022,9,8.12351916376307,287,8.6036312849162,7.32777777777778,6.41666666666667,7.72717391304348,8.19917012448133,179,108,6,46,241,4567,3206,1361,193,934,3633,8.29526109918984,8.72054200561447,7.29346052167524,7.21435233160622,8.2704068522484,8.30165082301129,48
"52",2022,10,7.95474178403756,426,8.63523404255319,7.11748691099476,6.4,7.63869565217391,8.01582633053221,235,191,10,69,357,4993,3441,1552,203,1003,3990,8.26620817945123,8.71471597500726,7.27180397551546,7.17423645320197,8.22694915254238,8.27607705263158,49
"53",2022,11,8.20529850746269,402,8.69911290322581,7.41006493506494,7.2,8.10090909090909,8.22184438040346,248,154,6,55,347,5395,3689,1706,209,1058,4337,8.26166959036145,8.71366702900515,7.28428474208675,7.17497607655502,8.22039697542533,8.27173793866728,50
"54",2022,12,8.027333984375,512,8.62686090225564,7.37906504065041,6.495,7.92057692307692,8.04652073732719,266,246,14,78,434,5907,3955,1952,223,1136,4771,8.24135812425935,8.70782874083439,7.29622939036885,7.1322869955157,8.19981073943662,8.25125077342277,51
