"","year","month","avg_rating","no_ratings","avg_rating_owned","avg_rating_not_owned","avg_rating_prev_owned","avg_rating_comment","avg_rating_no_comment","no_ratings_owned","no_ratings_not_owned","no_ratings_prev_owned","no_ratings_comment","no_ratings_no_comment","cum_no_ratings","cum_no_ratings_owned","cum_no_ratings_not_owned","cum_no_ratings_prev_owned","cum_no_ratings_comment","cum_no_ratings_no_comment","cum_avg_rating","cum_avg_rating_owned","cum_avg_rating_not_owned","cum_avg_rating_prev_owned","cum_avg_rating_comment","cum_avg_rating_no_comment","month_after_release"
"1",2018,4,8.88235294117647,17,9,8.81818181818182,NA,9.5,8.69230769230769,6,11,0,4,13,17,6,11,0,4,13,8.88235294117647,9,8.81818181818182,NA,9.5,8.69230769230769,-7
"2",2018,5,7.125,8,9,6.5,NA,NA,7.125,2,6,0,0,8,25,8,17,0,4,21,8.32,9,8,NA,9.5,8.09523809523809,-6
"3",2018,6,6,1,NA,6,NA,NA,6,0,1,0,0,1,26,8,18,0,4,22,8.23076923076923,9,7.88888888888889,NA,9.5,8,-5
"4",2018,7,10,1,10,NA,NA,10,NA,1,0,0,1,0,27,9,18,0,5,22,8.2962962962963,9.11111111111111,7.88888888888889,NA,9.6,8,-4
"5",2018,9,7.25,4,8,7,NA,6.5,8,1,3,0,2,2,31,10,21,0,7,24,8.16129032258065,9,7.76190476190476,NA,8.71428571428571,8,-2
"6",2018,10,10,1,NA,10,NA,NA,10,0,1,0,0,1,32,10,22,0,7,25,8.21875,9,7.86363636363636,NA,8.71428571428571,8.08,-1
"7",2018,11,7.46428571428571,14,7.88888888888889,6.7,7.5,8.33333333333333,7.22727272727273,9,5,2,3,11,46,19,27,2,10,36,7.98913043478261,8.47368421052632,7.64814814814815,7.5,8.6,7.81944444444444,0
"8",2018,12,7.05994413407821,179,7.30229508196721,6.54122807017544,6.54464285714286,7.16060606060606,7.03719178082192,122,57,28,33,146,225,141,84,30,43,182,7.24991111111111,7.46014184397163,6.89702380952381,6.60833333333333,7.4953488372093,7.19192307692308,1
"9",2019,1,7.05686199288256,281,7.26198225352113,6.41435294117647,6.48104,7.1462962962963,7.0355868722467,213,68,25,54,227,506,354,152,55,97,409,7.14270399209486,7.3409102259887,6.68109210526316,6.55047272727273,7.30103092783505,7.10515457212714,2
"10",2019,2,6.88776978417266,139,7.27556818181818,6.21862745098039,5.58571428571429,7.06666666666667,6.86612903225806,88,51,14,15,124,645,442,203,69,112,533,7.08776468217054,7.32790095022624,6.56490640394089,6.35472463768116,7.26964285714286,7.04954637898687,3
"11",2019,3,6.77264957264957,117,7.001666625,6.27747756756757,6.27111133333333,7.09090909090909,6.73962264150943,80,37,15,11,106,762,522,240,84,123,639,7.03938086614173,7.27790335249042,6.52059445833333,6.33979369047619,7.25365853658537,6.99813492957746,4
"12",2019,4,6.81805555555556,72,7.04,6.44814814814815,6.19090909090909,6.68888888888889,6.83650793650794,45,27,11,9,63,834,567,267,95,132,702,7.02027364508393,7.2590221340388,6.51326842696629,6.32255442105263,7.21515151515151,6.98362994301994,5
"13",2019,5,6.806,75,7.02685185185185,6.23809523809524,5.25,7.30384615384615,6.70161290322581,54,21,3,13,62,909,621,288,98,145,764,7.00259430143014,7.23883341384863,6.49320371527778,6.28972112244898,7.22310344827586,6.9607437434555,6
"14",2019,6,6.81111111111111,81,7.18333333333333,6.26969696969697,6.41538461538462,6.77272727272727,6.81714285714286,48,33,13,11,70,990,669,321,111,156,834,6.98692749494949,7.23485134529148,6.47022638629283,6.30443846846847,7.19134615384615,6.94869091127098,7
"15",2019,7,6.71833333333333,63,6.91715909090909,6.2578947368421,5.5,6.795,6.71026315789474,44,19,6,6,57,1053,713,340,117,162,891,6.97085775878442,7.21524621318373,6.45836079411765,6.26318521367521,7.17666666666667,6.93343795735129,8
"16",2019,8,6.58189655172414,58,6.64404761904762,6.41875,6.1875,6.5,6.59895833333333,42,16,8,10,48,1111,755,356,125,172,939,6.95055195319532,7.18347092715232,6.45658053370786,6.25834136,7.13732558139535,6.91633995740149,9
"17",2019,9,6.49047619047619,42,6.66451612903226,6,5.5,5.4,6.63783783783784,31,11,5,5,37,1153,786,367,130,177,976,6.93379290546401,7.16300324427481,6.44289555858311,6.22917438461539,7.08824858757062,6.90578198770492,10
"18",2019,10,6.60052631578947,57,6.88575,5.92941176470588,6.0625,6.625,6.5965306122449,40,17,8,8,49,1210,826,384,138,185,1025,6.91809357024793,7.14957693704601,6.420163203125,6.21951210144928,7.06821621621622,6.89099826341463,11
"19",2019,11,6.56615875,48,7.14125,5.41597625,5.23951333333333,6.66666666666667,6.54296461538462,32,16,9,9,39,1258,858,400,147,194,1064,6.90466521462639,7.14926637529138,6.379995725,6.15951217687075,7.04958762886598,6.87824139097744,12
"20",2019,12,6.48039215686275,51,6.64027777777778,6.09666666666667,6.08125,6.49166666666667,6.47888888888889,36,15,8,6,45,1309,894,415,155,200,1109,6.88813509549274,7.1287701901566,6.36975491566265,6.15547283870968,7.03285,6.86203682596934,13
"21",2020,1,6.51111290322581,62,6.85681818181818,5.66605555555556,5.1875,5.24444444444444,6.72620754716981,44,18,8,9,53,1371,938,433,163,209,1162,6.87108522246535,7.11601337953092,6.34050182448037,6.10796496932515,6.95583732057416,6.85584151462995,14
"22",2020,2,6.56206896551724,58,6.61666666666667,6.45,6.02777777777778,6.18181818181818,6.65106382978723,39,19,9,11,47,1429,977,452,172,220,1209,6.85854292512246,7.09608039918117,6.34510462389381,6.10376912790698,6.91713636363636,6.84788076095947,15
"23",2020,3,6.25144736842105,38,6.54236842105263,5.96052631578947,5.875,5.16666666666667,6.34442857142857,19,19,10,3,35,1467,996,471,182,223,1244,6.84281720518064,7.08551762048193,6.3295908492569,6.0911993956044,6.89358744394619,6.83371610932476,16
"24",2020,4,7.03411764705882,51,7.03024390243902,7.05,6.2,7.33333333333333,6.97,41,10,5,9,42,1518,1037,481,187,232,1286,6.84924429512516,7.08333225650916,6.34456817047817,6.0941085026738,6.91064655172414,6.83816706065319,17
"25",2020,5,6.82604166666667,48,7.09857142857143,6.09230769230769,6.4,7.28333333333333,6.76071428571429,35,13,3,6,42,1566,1072,494,190,238,1328,6.84853310344828,7.08382980410448,6.3379297368421,6.09893836842105,6.92004201680672,6.8357175,18
"26",2020,6,6.55365085714286,35,6.89914538461538,5.55555555555556,5.4,6.25,6.59283161290323,26,9,5,4,31,1601,1098,503,195,242,1359,6.84208658338538,7.07945658469945,6.32393099403579,6.08101687179487,6.90896694214876,6.83017705665931,19
"27",2020,7,6.53333333333333,45,7.00625,5.36923076923077,5.57142857142857,6.61666666666667,6.52051282051282,32,13,7,6,39,1646,1130,516,202,248,1398,6.83364557715674,7.07738347787611,6.29987846899225,6.06335787128713,6.90189516129032,6.82153835479256,20
"28",2020,8,6.6230303030303,33,6.72083333333333,6.36222222222222,6.36666666666667,6.825,6.5584,24,9,3,8,25,1679,1154,525,205,256,1423,6.82950602739726,7.06996822357019,6.30094721904762,6.06779653658536,6.8994921875,6.81691540407589,21
"29",2020,9,6.28791666666667,48,6.50074074074074,6.01428571428571,5.33333333333333,6.21428571428571,6.30048780487805,27,21,6,7,41,1727,1181,546,211,263,1464,6.81445316734221,7.05695455546147,6.28992177655678,6.04691132701422,6.88125475285171,6.80245260928962,22
"30",2020,10,6.35897435897436,39,6.63793103448276,5.55,4.875,6.125,6.38571428571429,29,10,4,4,35,1766,1210,556,215,267,1499,6.80439446206115,7.04691184297521,6.27661383093525,6.0251083255814,6.86992509363296,6.7927222281521,23
"31",2020,11,6.52852777777778,36,6.78108,5.95454545454545,6,6.0554,6.60483870967742,25,11,4,5,31,1802,1235,567,219,272,1530,6.79888325194229,7.04153063157895,6.27036559082893,6.0246497260274,6.85495220588235,6.7889154379085,24
"32",2020,12,6.29740384615385,52,6.64548780487805,5,4.16666666666667,6.339375,6.28977272727273,41,11,6,8,44,1854,1276,578,225,280,1574,6.78481802588997,7.02880511755486,6.24618908304498,5.97510351111111,6.84022142857143,6.77496227445997,25
"33",2021,1,6.44922222222222,63,6.62038888888889,5.42222222222222,5.56,5.13125,6.64092727272727,54,9,5,8,55,1917,1330,587,230,288,1629,6.77378905581638,7.01222280451128,6.23355586030665,5.96607952173913,6.79275,6.77043684468999,26
"34",2021,2,6.32325581395349,43,6.57058823529412,5.38888888888889,4.75,7.7,6.14210526315789,34,9,4,5,38,1960,1364,596,234,293,1667,6.76390490816326,7.00121431818182,6.22080082214765,5.94529183760684,6.80823208191126,6.75611374925015,27
"35",2021,3,6.50980392156863,51,6.62162162162162,6.21428571428571,6.125,6.14285714285714,6.56818181818182,37,14,8,7,44,2011,1401,610,242,300,1711,6.75746077573347,6.99118938615275,6.22065129508197,5.95123260330578,6.79270666666667,6.75128090005844,28
"36",2021,4,6.10068965517241,29,6.26363636363636,5.58857142857143,4.66666666666667,5.5,6.1968,22,7,3,4,25,2040,1423,617,245,304,1736,6.74812432352941,6.97994120168658,6.21348021069692,5.9355032244898,6.77569736842105,6.7432958640553,29
"37",2021,5,6.36410256410256,39,6.612,5.92142857142857,6,5.68,6.46470588235294,25,14,7,5,34,2079,1448,631,252,309,1770,6.74092045214045,6.97358862569061,6.20700045958796,5.9372948015873,6.75796763754045,6.73794441807909,30
"38",2021,6,6.572,25,6.72352941176471,6.25,6,7.25,6.51304347826087,17,8,3,2,23,2104,1465,639,255,311,1793,6.73891331749049,6.97068691467577,6.20753879499218,5.93803250980392,6.76113183279743,6.73505946458449,31
"39",2021,7,6.1372972972973,37,6.86555555555556,5.44736842105263,5.3125,6.94666666666667,5.98064516129032,18,19,8,6,31,2141,1483,658,263,317,1824,6.72851640354974,6.96941087660148,6.18558858662614,5.91900490494297,6.76464353312303,6.72223773026316,32
"40",2021,8,6.60641025641026,39,7.07321428571429,5.41818181818182,5.28571428571429,6.4,6.63676470588235,28,11,7,5,34,2180,1511,669,270,322,1858,6.72633193577982,6.97133443414957,6.17297053811659,5.90258625925926,6.75898136645963,6.72067363832077,33
"41",2021,9,6.49166666666667,24,6.76666666666667,5.66666666666667,5.9,5.74,6.68947368421053,18,6,3,5,19,2204,1529,675,273,327,1877,6.72377659709619,6.96892500327011,6.16847005925926,5.90255783882784,6.74340061162079,6.72035781566329,34
"42",2021,10,6.30416666666667,24,6.46111111111111,5.83333333333333,5.5,NA,6.30416666666667,18,6,2,0,24,2228,1547,681,275,327,1901,6.71925656193896,6.96301637362637,6.16551731277533,5.89963014545454,6.74340061162079,6.7151034297738,35
"43",2021,11,6.9,25,7.19444444444444,6.14285714285714,6,8.33333333333333,6.70454545454545,18,7,3,3,22,2253,1565,688,278,330,1923,6.72126214824678,6.96567816613418,6.16528675872093,5.90071327338129,6.75785454545454,6.71498264170567,36
"44",2021,12,5.91575757575758,33,6.44666666666667,4.5,4,5.63,5.9551724137931,24,9,3,4,29,2286,1589,697,281,334,1952,6.70963412948382,6.95783910006293,6.1437837733142,5.88042096085409,6.74434730538922,6.70369447745901,37
"45",2022,1,6.25614754098361,61,6.484375,5.82142857142857,5.75,6.3,6.25223214285714,40,21,9,5,56,2347,1629,718,290,339,2008,6.69784772901577,6.94621321669736,6.13435555710306,5.8763734137931,6.73779351032448,6.69110389442231,38
"46",2022,2,6.3390243902439,41,6.616,5.90625,5.21428571428571,6.21428571428571,6.36470588235294,25,16,7,7,34,2388,1654,734,297,346,2042,6.69168702680067,6.94122208585248,6.12938322888283,5.86076865319865,6.72720231213873,6.68566925563173,39
"47",2022,3,6.05,32,6.32272727272727,5.45,5.5,6.37142857142857,5.96,22,10,6,7,25,2420,1676,744,303,353,2067,6.68320190909091,6.93310341885441,6.12025173387097,5.85362471947195,6.72014730878187,6.67689241412675,40
"48",2022,4,6.6875,24,6.73684210526316,6.5,NA,6.55,6.73333333333333,19,5,0,6,18,2444,1695,749,303,359,2085,6.68324411620295,6.93090343952802,6.12278676902537,5.85362471947195,6.71730362116992,6.67737967386091,41
"49",2022,5,6.43125,32,6.572,5.92857142857143,6.33333333333333,7.16666666666667,6.3551724137931,25,7,3,3,29,2476,1720,756,306,362,2114,6.6799873263328,6.92568681976744,6.12098847883598,5.85832774509804,6.72102762430939,6.67295961210974,42
"50",2022,6,6.2725,24,6.66823529411765,5.31142857142857,3.89333333333333,5.5,6.427,17,7,3,4,20,2500,1737,763,309,366,2134,6.676075448,6.92316714450201,6.11356132372215,5.83925012944984,6.70768306010929,6.6706544611059,43
"51",2022,7,5.87619047619048,21,5.96875,5.58,7,7,5.82,16,5,1,1,20,2521,1753,768,310,367,2154,6.66941238397461,6.91445597832287,6.1100876171875,5.84299448387097,6.7084795640327,6.6627560909935,44
"52",2022,8,6.208,25,6.29333333333333,6.08,5.33333333333333,6.13333333333333,6.21818181818182,15,10,3,3,22,2546,1768,778,313,370,2176,6.66488162608013,6.90918627262443,6.10970088688946,5.83810955271565,6.70381621621622,6.65826131433823,45
"53",2022,9,6.42047619047619,21,6.42352941176471,6.4075,6.63,5.66666666666667,6.54611111111111,17,4,1,3,18,2567,1785,782,314,373,2194,6.66288220490846,6.90456096918767,6.11122415601023,5.84063149681529,6.6954745308311,6.65734121239745,46
"54",2022,10,6.47545454545455,22,6.37857142857143,6.645,4.66,7,6.45047619047619,14,8,1,1,21,2589,1799,790,315,374,2215,6.66128954036308,6.90046766536965,6.11662948101266,5.83688346031746,6.69628877005348,6.65537996388262,47
"55",2022,11,6.064,25,6.07619047619048,6,6.5,6.85,5.81578947368421,21,4,1,6,19,2614,1820,794,316,380,2234,6.65557713083397,6.89095677472527,6.11604192695214,5.83898193037975,6.69871578947368,6.64823931065353,48
"56",2022,12,6.37647058823529,17,6.36363636363636,6.4,7.4,7.25,6.26,11,6,2,2,15,2631,1831,800,318,382,2249,6.65377370581528,6.88778882031677,6.1181716125,5.84879965408805,6.70160209424084,6.64564989773232,49
